epoch,accuracy,loss,val_accuracy,val_loss
0,0.9973867535591125,0.018146345391869545,0.16083915531635284,19.161853790283203
1,0.9973867535591125,0.017245516180992126,0.16083915531635284,19.00735092163086
2,0.9982578158378601,0.01683032140135765,0.13286712765693665,18.701305389404297
3,0.9991289377212524,0.0170716792345047,0.16083915531635284,20.557043075561523
4,0.9973867535591125,0.015305970795452595,0.14685314893722534,21.659799575805664
5,1.0,0.006157171446830034,0.1818181872367859,21.427282333374023
6,0.9991289377212524,0.013150104321539402,0.1958041936159134,20.048072814941406
7,0.9991289377212524,0.011136754415929317,0.2097902148962021,15.710933685302734
8,0.9991289377212524,0.009362106211483479,0.21678321063518524,11.196242332458496
9,1.0,0.008422909304499626,0.23076923191547394,6.644798278808594
10,0.996515691280365,0.014030484482645988,0.31468531489372253,3.8188703060150146
11,0.9982578158378601,0.00924453791230917,0.3636363744735718,2.546604871749878
12,0.9991289377212524,0.010365401394665241,0.4475524425506592,1.8482377529144287
13,0.9991289377212524,0.007678037043660879,0.4895104765892029,1.4542447328567505
14,1.0,0.00487820990383625,0.5314685106277466,1.3619928359985352
15,1.0,0.004304826259613037,0.5454545617103577,1.279874563217163
16,1.0,0.004119019489735365,0.5874125957489014,1.220564842224121
17,1.0,0.004945572465658188,0.6293706297874451,1.1809717416763306
18,1.0,0.0048898053355515,0.6363636255264282,1.2370296716690063
19,0.9991289377212524,0.005851625464856625,0.6363636255264282,1.2899291515350342
