epoch,time
0,4.572651386260986
1,6.571705102920532
2,6.729997158050537
3,2.1182754039764404
4,6.649571895599365
5,6.638693332672119
6,6.644939422607422
7,6.73490309715271
8,6.696146726608276
9,6.696609020233154
10,6.652433633804321
11,6.7319207191467285
12,6.8613057136535645
13,6.718596935272217
14,6.69453501701355
15,6.769496917724609
16,6.933058023452759
17,6.732354402542114
18,6.6578075885772705
19,6.744952201843262
