,precision,recall,f1-score,support
facebook,0.9896907216494846,0.9974025974025974,0.9935316946959898,385.0
instagram,0.9973544973544973,0.9792207792207792,0.9882044560943645,385.0
orig,0.9922680412371134,1.0,0.9961190168175938,385.0
telegram,0.9897435897435898,1.0,0.9948453608247423,386.0
twitter,1.0,0.9922077922077922,0.9960886571056062,385.0
whatsapp,1.0,1.0,1.0,385.0
accuracy,0.9948074426655128,0.9948074426655128,0.9948074426655128,0.9948074426655128
macro avg,0.9948428083307809,0.9948051948051947,0.9947981975897161,2311.0
weighted avg,0.9948406018320411,0.9948074426655128,0.9947982179978663,2311.0
