,precision,recall,f1-score,support
facebook,0.0,0.0,0.0,24.0
instagram,0.16666666666666666,1.0,0.2857142857142857,24.0
orig,0.0,0.0,0.0,24.0
telegram,0.0,0.0,0.0,24.0
twitter,0.0,0.0,0.0,24.0
whatsapp,0.0,0.0,0.0,24.0
accuracy,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
macro avg,0.027777777777777776,0.16666666666666666,0.047619047619047616,144.0
weighted avg,0.027777777777777776,0.16666666666666666,0.047619047619047616,144.0
