,precision,recall,f1-score,support
facebook,0.88,0.9166666666666666,0.8979591836734694,24.0
instagram,0.9230769230769231,1.0,0.9600000000000001,24.0
orig,1.0,1.0,1.0,24.0
telegram,1.0,0.9583333333333334,0.9787234042553191,24.0
twitter,1.0,0.9166666666666666,0.9565217391304348,24.0
whatsapp,1.0,1.0,1.0,24.0
accuracy,0.9652777777777778,0.9652777777777778,0.9652777777777778,0.9652777777777778
macro avg,0.9671794871794872,0.9652777777777778,0.9655340545098706,144.0
weighted avg,0.9671794871794871,0.9652777777777778,0.9655340545098707,144.0
