epoch,accuracy,loss,val_accuracy,val_loss
0,0.14721255004405975,231.9291229248047,0.2097902148962021,87.103515625
1,0.16376306116580963,188.36813354492188,0.251748263835907,48.60169219970703
2,0.18989546597003937,168.2621612548828,0.2657342553138733,37.00859832763672
3,0.21864111721515656,164.27651977539062,0.279720276594162,29.279258728027344
4,0.19512194395065308,141.94871520996094,0.2937062978744507,27.048128128051758
5,0.2177700400352478,112.05935668945312,0.30069929361343384,24.78481101989746
6,0.22473867237567902,108.33099365234375,0.3356643319129944,22.125871658325195
7,0.24390244483947754,98.19406127929688,0.32867133617401123,20.932279586791992
8,0.24738675355911255,94.35401916503906,0.3496503531932831,19.796831130981445
9,0.25609755516052246,89.0781478881836,0.35664334893226624,19.4976806640625
