,precision,recall,f1-score,support
facebook,0.9166666666666666,0.9166666666666666,0.9166666666666666,24.0
instagram,0.7666666666666667,0.9583333333333334,0.8518518518518519,24.0
orig,0.9523809523809523,0.8333333333333334,0.888888888888889,24.0
telegram,0.7407407407407407,0.8333333333333334,0.7843137254901961,24.0
twitter,1.0,0.7916666666666666,0.8837209302325582,24.0
whatsapp,0.9130434782608695,0.875,0.8936170212765957,24.0
accuracy,0.8680555555555556,0.8680555555555556,0.8680555555555556,0.8680555555555556
macro avg,0.881583084119316,0.8680555555555557,0.8698431807344594,144.0
weighted avg,0.8815830841193161,0.8680555555555556,0.8698431807344595,144.0
