,precision,recall,f1-score,support
facebook,0.8,0.8333333333333334,0.816326530612245,24.0
instagram,0.75,0.75,0.75,24.0
orig,0.9565217391304348,0.9166666666666666,0.9361702127659574,24.0
telegram,0.6296296296296297,0.7083333333333334,0.6666666666666667,24.0
twitter,0.7333333333333333,0.9166666666666666,0.8148148148148148,24.0
whatsapp,1.0,0.625,0.7692307692307693,24.0
accuracy,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666
macro avg,0.8115807836822331,0.7916666666666666,0.7922014990150755,144.0
weighted avg,0.811580783682233,0.7916666666666666,0.7922014990150755,144.0
