,precision,recall,f1-score,support
facebook,1.0,0.9948051948051948,0.9973958333333334,385.0
instagram,0.997275204359673,0.9506493506493506,0.973404255319149,385.0
orig,0.9897172236503856,1.0,0.9948320413436693,385.0
telegram,0.9578163771712159,1.0,0.9784537389100127,386.0
twitter,1.0,1.0,1.0,385.0
whatsapp,1.0,0.9974025974025974,0.9986996098829649,385.0
accuracy,0.9904803115534401,0.9904803115534401,0.9904803115534401,0.9904803115534401
macro avg,0.9908014675302125,0.9904761904761905,0.9904642464648549,2311.0
weighted avg,0.9907871944491398,0.9904803115534401,0.9904590493607638,2311.0
