,precision,recall,f1-score,support
facebook,1.0,0.9166666666666666,0.9565217391304348,24.0
instagram,0.96,1.0,0.9795918367346939,24.0
orig,1.0,1.0,1.0,24.0
telegram,0.96,1.0,0.9795918367346939,24.0
twitter,1.0,1.0,1.0,24.0
whatsapp,1.0,1.0,1.0,24.0
accuracy,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9861111111111112
macro avg,0.9866666666666667,0.986111111111111,0.9859509020999705,144.0
weighted avg,0.9866666666666666,0.9861111111111112,0.9859509020999704,144.0
