,precision,recall,f1-score,support
facebook,0.8148148148148148,0.9166666666666666,0.8627450980392156,24.0
instagram,1.0,0.4166666666666667,0.5882352941176471,24.0
orig,0.5,0.875,0.6363636363636364,24.0
telegram,0.5348837209302325,0.9583333333333334,0.6865671641791045,24.0
twitter,1.0,0.25,0.4,24.0
whatsapp,1.0,0.6666666666666666,0.8,24.0
accuracy,0.6805555555555556,0.6805555555555556,0.6805555555555556,0.6805555555555556
macro avg,0.8082830892908413,0.6805555555555555,0.6623185321166006,144.0
weighted avg,0.8082830892908413,0.6805555555555556,0.6623185321166006,144.0
