,precision,recall,f1-score,support
facebook,1.0,0.9922077922077922,0.9960886571056062,385.0
instagram,0.9973958333333334,0.9948051948051948,0.9960988296488947,385.0
orig,0.9897172236503856,1.0,0.9948320413436693,385.0
telegram,1.0,1.0,1.0,386.0
twitter,1.0,1.0,1.0,385.0
whatsapp,0.9974025974025974,0.9974025974025974,0.9974025974025974,385.0
accuracy,0.9974037213327563,0.9974037213327563,0.9974037213327563,0.9974037213327563
macro avg,0.9974192757310528,0.9974025974025974,0.9974036875834614,2311.0
weighted avg,0.9974203924442803,0.9974037213327563,0.9974048110418846,2311.0
