,precision,recall,f1-score,support
facebook,0.6,0.875,0.711864406779661,24.0
instagram,0.8275862068965517,1.0,0.9056603773584906,24.0
orig,1.0,0.5,0.6666666666666666,24.0
telegram,0.5333333333333333,1.0,0.6956521739130436,24.0
twitter,1.0,0.20833333333333334,0.3448275862068966,24.0
whatsapp,0.9444444444444444,0.7083333333333334,0.8095238095238096,24.0
accuracy,0.7152777777777778,0.7152777777777778,0.7152777777777778,0.7152777777777778
macro avg,0.8175606641123881,0.7152777777777778,0.6890325034080945,144.0
weighted avg,0.8175606641123883,0.7152777777777778,0.6890325034080947,144.0
