,precision,recall,f1-score,support
facebook,1.0,0.7083333333333334,0.8292682926829268,24.0
instagram,0.9545454545454546,0.875,0.9130434782608695,24.0
orig,1.0,1.0,1.0,24.0
telegram,0.7272727272727273,1.0,0.8421052631578948,24.0
twitter,1.0,0.9583333333333334,0.9787234042553191,24.0
whatsapp,0.96,1.0,0.9795918367346939,24.0
accuracy,0.9236111111111112,0.9236111111111112,0.9236111111111112,0.9236111111111112
macro avg,0.9403030303030303,0.9236111111111112,0.923788712515284,144.0
weighted avg,0.9403030303030303,0.9236111111111112,0.9237887125152839,144.0
