epoch,time
0,4.807232856750488
1,6.763431787490845
2,6.9170451164245605
3,6.912320613861084
4,6.943784952163696
5,7.228789329528809
6,7.056463241577148
7,7.056026220321655
8,7.128396987915039
9,7.053548574447632
10,7.1879260540008545
11,6.981363296508789
12,7.03105902671814
13,7.023425579071045
14,7.108733892440796
15,7.050147294998169
16,6.955042362213135
17,7.116547584533691
18,7.002751588821411
19,6.915211200714111
