,precision,recall,f1-score,support
facebook,1.0,0.875,0.9333333333333333,24.0
instagram,0.9230769230769231,1.0,0.9600000000000001,24.0
orig,1.0,0.9166666666666666,0.9565217391304348,24.0
telegram,0.96,1.0,0.9795918367346939,24.0
twitter,0.96,1.0,0.9795918367346939,24.0
whatsapp,0.96,1.0,0.9795918367346939,24.0
accuracy,0.9652777777777778,0.9652777777777778,0.9652777777777778,0.9652777777777778
macro avg,0.9671794871794872,0.9652777777777777,0.964771763777975,144.0
weighted avg,0.9671794871794871,0.9652777777777778,0.9647717637779749,144.0
