epoch,accuracy,loss,val_accuracy,val_loss
0,0.38675957918167114,2.0101780891418457,0.1678321659564972,1.9921059608459473
1,0.7256097793579102,0.8237769603729248,0.03496503457427025,3.4588825702667236
2,0.7952961921691895,0.5670844316482544,0.1678321659564972,5.518522262573242
3,0.9033101201057434,0.3110913634300232,0.1678321659564972,5.514495849609375
4,0.9320557713508606,0.22251909971237183,0.1678321659564972,8.76104736328125
5,0.9634146094322205,0.16355516016483307,0.1678321659564972,15.64513874053955
6,0.9721254110336304,0.12052735686302185,0.1678321659564972,18.86392593383789
7,0.9799651503562927,0.09397026896476746,0.1678321659564972,24.118024826049805
8,0.9904181361198425,0.07494133710861206,0.1678321659564972,25.52894401550293
9,0.9921602606773376,0.05213664099574089,0.1678321659564972,27.886756896972656
10,0.9939024448394775,0.052928727120161057,0.1678321659564972,32.44931411743164
11,0.9982578158378601,0.032580990344285965,0.1678321659564972,30.94983673095703
12,0.9921602606773376,0.04790090024471283,0.1678321659564972,31.93160057067871
13,0.996515691280365,0.035282012075185776,0.1678321659564972,28.567020416259766
14,0.9982578158378601,0.02868734486401081,0.1678321659564972,26.644290924072266
15,0.9982578158378601,0.027789972722530365,0.1678321659564972,27.629499435424805
16,0.9956446290016174,0.024492904543876648,0.1678321659564972,25.05516815185547
17,1.0,0.016301793977618217,0.1678321659564972,26.551366806030273
18,1.0,0.015638288110494614,0.1678321659564972,27.450515747070312
19,0.996515691280365,0.022103551775217056,0.1678321659564972,27.29314613342285
