epoch,accuracy,loss,val_accuracy,val_loss
0,0.9211527109146118,0.26526692509651184,0.973169207572937,0.11104771494865417
1,0.9686788320541382,0.10603629052639008,0.9730579257011414,0.09150910377502441
2,0.9714705348014832,0.09315376728773117,0.9753390550613403,0.08209977298974991
3,0.9728772640228271,0.08708503097295761,0.97404545545578,0.08109824359416962
4,0.9742513298988342,0.082731693983078,0.9778148531913757,0.07297445833683014
5,0.9749310612678528,0.07976368069648743,0.9786911606788635,0.07299461215734482
6,0.9756689667701721,0.0774584412574768,0.977536678314209,0.07441407442092896
7,0.9760779142379761,0.07595858722925186,0.9781765341758728,0.07033178955316544
8,0.9764759540557861,0.0742228701710701,0.9799985885620117,0.06739892810583115
9,0.9769539833068848,0.07302838563919067,0.977634072303772,0.0695112943649292
