epoch,time
0,15.979944944381714
1,10.24553632736206
2,10.25514006614685
3,10.13915729522705
4,10.679832935333252
5,14.531595468521118
6,14.511500597000122
7,11.020281553268433
8,14.969353437423706
9,11.03466272354126
10,10.90062141418457
11,14.78023910522461
12,10.8130521774292
13,11.08860182762146
14,11.609840393066406
15,16.863003253936768
16,10.916402101516724
17,14.982991218566895
18,14.945550918579102
19,10.664767742156982
