epoch,accuracy,loss,val_accuracy,val_loss
0,0.16550523042678833,1.791844367980957,0.1818181872367859,1.7945358753204346
1,0.17073170840740204,1.7911206483840942,0.139860138297081,1.7981024980545044
2,0.14895470440387726,1.7958791255950928,0.1958041936159134,1.791133165359497
3,0.15679442882537842,1.7918144464492798,0.16083915531635284,1.7935174703598022
4,0.1698606312274933,1.7916808128356934,0.139860138297081,1.7933975458145142
5,0.16724738478660583,1.7917711734771729,0.16083915531635284,1.792253851890564
6,0.15069685876369476,1.7920624017715454,0.1538461595773697,1.792163610458374
7,0.16637630760669708,1.7917801141738892,0.139860138297081,1.7937668561935425
8,0.1768292635679245,1.7915457487106323,0.13286712765693665,1.793411374092102
9,0.1681184619665146,1.7917208671569824,0.1538461595773697,1.7932703495025635
10,0.1716027855873108,1.7917388677597046,0.139860138297081,1.7927149534225464
11,0.15766550600528717,1.791398048400879,0.139860138297081,1.7947498559951782
12,0.1716027855873108,1.7914494276046753,0.139860138297081,1.7932347059249878
13,0.175087109208107,1.791587233543396,0.14685314893722534,1.7936965227127075
14,0.17247386276721954,1.7914056777954102,0.13286712765693665,1.795243263244629
15,0.15853658318519592,1.791396975517273,0.16083915531635284,1.793565273284912
16,0.17595818638801575,1.7914561033248901,0.13286712765693665,1.7947430610656738
17,0.16376306116580963,1.791555404663086,0.13286712765693665,1.7943698167800903
18,0.17247386276721954,1.7916151285171509,0.13286712765693665,1.7954169511795044
19,0.1785714328289032,1.7911208868026733,0.13286712765693665,1.7960169315338135
