epoch,accuracy,loss,val_accuracy,val_loss
0,0.2926829159259796,1.6082881689071655,0.21678321063518524,1.6888377666473389
1,0.31358885765075684,1.5537667274475098,0.24475523829460144,1.6315175294876099
2,0.3266550600528717,1.5545605421066284,0.25874125957489014,1.7088375091552734
3,0.34059232473373413,1.5557398796081543,0.23076923191547394,1.6843644380569458
4,0.31533101201057434,1.5717298984527588,0.24475523829460144,1.6167689561843872
5,0.3283972144126892,1.535854697227478,0.23076923191547394,1.60837721824646
6,0.32055750489234924,1.5273863077163696,0.2377622425556183,1.628365159034729
7,0.35801392793655396,1.5263395309448242,0.27272728085517883,1.6202597618103027
8,0.3414634168148041,1.5159070491790771,0.23076923191547394,1.7465603351593018
9,0.3371080160140991,1.508363962173462,0.251748263835907,1.6672707796096802
10,0.3388501703739166,1.5119552612304688,0.24475523829460144,1.6550021171569824
11,0.3606271743774414,1.479397177696228,0.23076923191547394,1.6688917875289917
12,0.3641115128993988,1.4688974618911743,0.2377622425556183,1.6663131713867188
13,0.3449477255344391,1.520784616470337,0.1958041936159134,1.8864903450012207
14,0.34930312633514404,1.5112262964248657,0.20279720425605774,1.7378501892089844
15,0.35278746485710144,1.4953913688659668,0.2237762212753296,1.7806521654129028
16,0.3736933767795563,1.4611377716064453,0.2377622425556183,1.655804991722107
17,0.37195122241973877,1.471390724182129,0.25874125957489014,1.7403019666671753
18,0.37804877758026123,1.4676244258880615,0.24475523829460144,1.7338653802871704
19,0.3736933767795563,1.4631052017211914,0.21678321063518524,1.724500060081482
