epoch,accuracy,loss,val_accuracy,val_loss
0,0.18902438879013062,2.6178035736083984,0.139860138297081,2.7507083415985107
1,0.2656794488430023,2.0999650955200195,0.14685314893722534,3.074671745300293
2,0.2944251000881195,1.9454519748687744,0.13286712765693665,4.30695915222168
3,0.33275261521339417,1.834525227546692,0.1538461595773697,4.063587665557861
4,0.34756097197532654,1.7256444692611694,0.14685314893722534,4.138943672180176
5,0.39721253514289856,1.617142915725708,0.1538461595773697,3.495969772338867
6,0.407665491104126,1.6121737957000732,0.139860138297081,3.3436646461486816
7,0.4198606312274933,1.512326955795288,0.16083915531635284,3.2528483867645264
8,0.4303135871887207,1.487907886505127,0.11888112127780914,3.4230644702911377
9,0.4337978959083557,1.4540104866027832,0.1538461595773697,3.1415746212005615
10,0.4407665431499481,1.4775725603103638,0.139860138297081,3.3641257286071777
11,0.4947735071182251,1.3016237020492554,0.1538461595773697,3.253209352493286
12,0.4799651503562927,1.3276420831680298,0.16083915531635284,3.262056350708008
13,0.5156794190406799,1.319161057472229,0.1818181872367859,3.166874408721924
14,0.5095818638801575,1.2526895999908447,0.14685314893722534,3.619389533996582
15,0.5243902206420898,1.224104404449463,0.13286712765693665,3.2515151500701904
16,0.5217769742012024,1.2315207719802856,0.1538461595773697,3.2660586833953857
17,0.5322299599647522,1.1857143640518188,0.1678321659564972,3.2777554988861084
18,0.5505226254463196,1.142253041267395,0.1958041936159134,3.010781764984131
19,0.5226480960845947,1.2281105518341064,0.1958041936159134,3.0639517307281494
