epoch,accuracy,loss,val_accuracy,val_loss
0,0.1480836272239685,1.7970871925354004,0.1678321659564972,1.7946220636367798
1,0.15766550600528717,1.7946475744247437,0.1678321659564972,1.7946275472640991
2,0.15940766036510468,1.7938364744186401,0.1678321659564972,1.7929350137710571
3,0.16114982962608337,1.7929366827011108,0.1678321659564972,1.792576551437378
4,0.1445993036031723,1.7926146984100342,0.1678321659564972,1.7936569452285767
5,0.1681184619665146,1.7930340766906738,0.1678321659564972,1.7932538986206055
6,0.16724738478660583,1.7926744222640991,0.1678321659564972,1.7926487922668457
7,0.15766550600528717,1.7924859523773193,0.1678321659564972,1.7932453155517578
8,0.15505225956439972,1.79296875,0.1678321659564972,1.7928829193115234
9,0.16114982962608337,1.7923922538757324,0.1678321659564972,1.793410062789917
10,0.16637630760669708,1.7922765016555786,0.2097902148962021,1.7931708097457886
11,0.1681184619665146,1.7921714782714844,0.1538461595773697,1.7925333976745605
12,0.15679442882537842,1.792488932609558,0.16083915531635284,1.7929285764694214
13,0.16027875244617462,1.792356252670288,0.1538461595773697,1.7927353382110596
14,0.15679442882537842,1.7919995784759521,0.1538461595773697,1.7929166555404663
15,0.16637630760669708,1.7919811010360718,0.1678321659564972,1.7933759689331055
16,0.15940766036510468,1.7920496463775635,0.17482517659664154,1.7931311130523682
17,0.1681184619665146,1.7921193838119507,0.1538461595773697,1.792863130569458
18,0.16114982962608337,1.7921680212020874,0.1538461595773697,1.7929478883743286
19,0.16550523042678833,1.7921180725097656,0.1678321659564972,1.7936325073242188
