epoch,accuracy,loss,val_accuracy,val_loss
0,0.17073170840740204,1.865627408027649,0.17482517659664154,1.8077495098114014
1,0.16463415324687958,1.807690978050232,0.16083915531635284,1.8257482051849365
2,0.18292683362960815,1.8057191371917725,0.20279720425605774,1.7969682216644287
3,0.18989546597003937,1.7804129123687744,0.2237762212753296,1.7870017290115356
4,0.19076654314994812,1.7714208364486694,0.25874125957489014,1.745152235031128
5,0.2447735220193863,1.720628261566162,0.251748263835907,1.6989259719848633
6,0.26306620240211487,1.6975656747817993,0.21678321063518524,1.7083958387374878
7,0.2656794488430023,1.6682589054107666,0.24475523829460144,1.6552586555480957
8,0.2735191583633423,1.6514403820037842,0.24475523829460144,1.6658048629760742
9,0.2822299599647522,1.6469342708587646,0.23076923191547394,1.6918256282806396
10,0.2944251000881195,1.635185718536377,0.24475523829460144,1.6848877668380737
11,0.2944251000881195,1.6273853778839111,0.2657342553138733,1.6458979845046997
12,0.296167254447937,1.6138454675674438,0.23076923191547394,1.6430829763412476
13,0.2926829159259796,1.5990920066833496,0.23076923191547394,1.629323124885559
14,0.29878050088882446,1.62334406375885,0.21678321063518524,1.69219970703125
15,0.3057491183280945,1.5848302841186523,0.1818181872367859,1.6985567808151245
16,0.32578396797180176,1.5683355331420898,0.25874125957489014,1.615135669708252
17,0.33101046085357666,1.5566153526306152,0.24475523829460144,1.622266411781311
18,0.30836236476898193,1.5805379152297974,0.23076923191547394,1.6306259632110596
19,0.2944251000881195,1.5867729187011719,0.23076923191547394,1.734148383140564
