epoch,accuracy,loss,val_accuracy,val_loss
0,0.14372822642326355,2.6012449264526367,0.1678321659564972,1.8250638246536255
1,0.16202090680599213,2.564148426055908,0.16083915531635284,1.8161286115646362
2,0.17944251000881195,2.4907240867614746,0.17482517659664154,1.8445793390274048
3,0.15679442882537842,2.4964048862457275,0.14685314893722534,1.8517796993255615
4,0.175087109208107,2.470331907272339,0.14685314893722534,1.8891593217849731
5,0.14547038078308105,2.6003215312957764,0.1538461595773697,1.9106428623199463
6,0.16289198398590088,2.435199022293091,0.1538461595773697,1.9050297737121582
7,0.1681184619665146,2.4620232582092285,0.20279720425605774,1.9770309925079346
8,0.15679442882537842,2.4490694999694824,0.16083915531635284,1.979579210281372
9,0.16550523042678833,2.417116403579712,0.1678321659564972,2.2105133533477783
10,0.1480836272239685,2.49882173538208,0.139860138297081,2.1311402320861816
11,0.15243902802467346,2.494361639022827,0.17482517659664154,2.219717502593994
12,0.15766550600528717,2.523515224456787,0.17482517659664154,2.371577739715576
13,0.1716027855873108,2.4017720222473145,0.139860138297081,2.6994009017944336
14,0.1768292635679245,2.428035020828247,0.14685314893722534,2.6490912437438965
15,0.16724738478660583,2.5073983669281006,0.16083915531635284,2.484848976135254
16,0.16289198398590088,2.3320677280426025,0.20279720425605774,2.614384174346924
17,0.16376306116580963,2.3461458683013916,0.1538461595773697,2.499971866607666
18,0.16724738478660583,2.344261884689331,0.1538461595773697,2.580400228500366
19,0.15853658318519592,2.4079461097717285,0.1678321659564972,2.616885185241699
