epoch,accuracy,loss,val_accuracy,val_loss
0,0.8230780363082886,0.5611146092414856,0.9763126969337463,0.1600458025932312
1,0.9502583742141724,0.18493270874023438,0.9758397936820984,0.09898743778467178
2,0.9623357057571411,0.13432060182094574,0.9767299294471741,0.085951067507267
3,0.966581404209137,0.11603235453367233,0.9773141145706177,0.08232790976762772
4,0.9691841006278992,0.10603808611631393,0.975825846195221,0.082611583173275
5,0.9708998203277588,0.09940998256206512,0.9768968820571899,0.08082278817892075
6,0.9721412062644958,0.09515977650880814,0.9764100313186646,0.07910241186618805
7,0.97346431016922,0.09078270196914673,0.977536678314209,0.07739783823490143
8,0.9741567969322205,0.08802083879709244,0.976423978805542,0.07755276560783386
9,0.974585771560669,0.08573997020721436,0.9778565764427185,0.0742245763540268
