epoch,accuracy,loss,val_accuracy,val_loss
0,0.3745644688606262,2.678596258163452,0.5244755148887634,1.2540191411972046
1,0.7604529857635498,1.0885943174362183,0.8741258978843689,0.9151488542556763
2,0.8344947695732117,0.905730128288269,0.8601398468017578,0.7836910486221313
3,0.8789198398590088,0.7490871548652649,0.8951048851013184,0.6545958518981934
4,0.9181184768676758,0.6094265580177307,0.9090909361839294,0.5587751865386963
5,0.9216027855873108,0.5324478149414062,0.9370629191398621,0.4976065158843994
6,0.9303135871887207,0.4612448513507843,0.9370629191398621,0.4430970847606659
7,0.9416376352310181,0.4040311574935913,0.9440559148788452,0.3796828091144562
8,0.9398954510688782,0.35289129614830017,0.9440559148788452,0.34681254625320435
9,0.9259582161903381,0.3811674416065216,0.9510489702224731,0.3113340139389038
10,0.957317054271698,0.28921812772750854,0.9440559148788452,0.27022117376327515
11,0.9651567935943604,0.23200882971286774,0.9580419659614563,0.23032085597515106
12,0.9677700400352478,0.19919908046722412,0.9720279574394226,0.19377608597278595
13,0.9747386574745178,0.17425045371055603,0.9720279574394226,0.17855335772037506
14,0.9712543487548828,0.1579975187778473,0.8951048851013184,0.26056158542633057
15,0.8867595791816711,0.4965803325176239,0.9370629191398621,0.3077467679977417
16,0.9625435471534729,0.21073336899280548,0.9650349617004395,0.16660241782665253
17,0.9721254110336304,0.14100605249404907,0.9720279574394226,0.1400546133518219
18,0.9747386574745178,0.11853373050689697,0.9650349617004395,0.13073179125785828
19,0.9782230257987976,0.10956704616546631,0.9790209531784058,0.10221170634031296
