epoch,accuracy,loss,val_accuracy,val_loss
0,0.9317788481712341,0.29220184683799744,0.9896149039268494,0.04664751887321472
1,0.9924799799919128,0.03366151452064514,0.984855055809021,0.041904181241989136
2,0.9936702251434326,0.02799612283706665,0.9909130334854126,0.028609642758965492
3,0.9946981072425842,0.028105590492486954,0.9974037408828735,0.00917279813438654
4,0.9963211417198181,0.017367929220199585,1.0,0.0010936601320281625
5,0.9963211417198181,0.015458740293979645,0.9987018704414368,0.007172181271016598
6,0.9976195693016052,0.00910247303545475,0.9952401518821716,0.021772034466266632
7,0.9957801103591919,0.017779944464564323,1.0,0.0019168431172147393
8,0.9986474514007568,0.005703805945813656,1.0,0.00033565008197911084
9,0.9990261793136597,0.003181765554472804,1.0,0.00012882406008429825
10,0.9936702251434326,0.026439927518367767,0.9995672702789307,0.0028054271824657917
11,0.9986474514007568,0.007392629981040955,0.9995672702789307,0.0017257981235161424
12,0.9992426037788391,0.0035656362306326628,0.9978364109992981,0.006026771850883961
13,0.9989179968833923,0.003328542923554778,1.0,0.00020851942826993763
14,0.998755693435669,0.004817184992134571,1.0,2.796079388645012e-05
15,0.9972949624061584,0.013414489105343819,0.9991346001625061,0.004894787445664406
16,0.9990261793136597,0.0036744021344929934,0.9995672702789307,0.0004225684388075024
17,0.9994589686393738,0.001791817368939519,1.0,2.7447646061773412e-05
18,0.9951850175857544,0.03887908533215523,0.9987018704414368,0.006044270005077124
19,0.9977818727493286,0.008360592648386955,1.0,0.0002515609667170793
