epoch,accuracy,loss,val_accuracy,val_loss
0,0.3228197395801544,1.9778811931610107,0.41194286942481995,1.5668038129806519
1,0.5473923683166504,1.207119345664978,0.45867589116096497,1.456224799156189
2,0.7104522585868835,0.780937910079956,0.4881003797054291,1.363942265510559
3,0.831529974937439,0.4977537989616394,0.5041107535362244,1.372952938079834
4,0.9065137505531311,0.32556402683258057,0.5292081236839294,1.314341425895691
5,0.9449253678321838,0.22173112630844116,0.5508437752723694,1.2842845916748047
6,0.9640229344367981,0.15673834085464478,0.5547382235527039,1.2879583835601807
7,0.9793334603309631,0.10767295956611633,0.5720467567443848,1.2910760641098022
8,0.9833369255065918,0.08483853191137314,0.5880571007728577,1.2734014987945557
9,0.9883142113685608,0.06627180427312851,0.5763738751411438,1.2867408990859985
