epoch,accuracy,loss,val_accuracy,val_loss
0,0.903159499168396,0.9178512692451477,0.9623539447784424,0.3909953236579895
1,0.9724085927009583,0.2224227488040924,0.9883167743682861,0.09931740164756775
2,0.9873945116996765,0.0958554744720459,0.9952401518821716,0.05988623574376106
3,0.9909651875495911,0.07173741608858109,0.9982691407203674,0.0410473570227623
4,0.9930210113525391,0.061221808195114136,0.9939420223236084,0.05090877786278725
5,0.9939948320388794,0.05502266809344292,0.9982691407203674,0.038259003311395645
6,0.9944276213645935,0.05122597888112068,0.9982691407203674,0.0339411236345768
7,0.9975654482841492,0.03839942812919617,1.0,0.026416834443807602
8,0.9965375661849976,0.0410626195371151,0.9887494444847107,0.054406631737947464
9,0.9972949624061584,0.03559073060750961,1.0,0.02274584397673607
