epoch,accuracy,loss,val_accuracy,val_loss
0,0.4843205511569977,1.3806531429290771,0.14685314893722534,9.85600471496582
1,0.7064459919929504,0.89476478099823,0.3986014127731323,1.8499315977096558
2,0.849303126335144,0.5527835488319397,0.7202796936035156,1.0642176866531372
3,0.8684669137001038,0.417835533618927,0.8391608595848083,0.7118023037910461
4,0.8510453104972839,0.4378652572631836,0.8951048851013184,0.4658244848251343
5,0.858013927936554,0.41905078291893005,0.9020978808403015,0.35448044538497925
6,0.8815330862998962,0.37166720628738403,0.881118893623352,0.32258740067481995
7,0.8858885169029236,0.3546200096607208,0.8951048851013184,0.3184720277786255
8,0.8850173950195312,0.3491818606853485,0.9020978808403015,0.2862565219402313
9,0.8911150097846985,0.29957863688468933,0.9020978808403015,0.28194883465766907
10,0.8998258113861084,0.3101244270801544,0.9020978808403015,0.2884466350078583
11,0.8998258113861084,0.3121395409107208,0.8951048851013184,0.40061476826667786
12,0.895470380783081,0.29875752329826355,0.8741258978843689,0.2992267608642578
13,0.9059233665466309,0.2852748930454254,0.9090909361839294,0.2756057381629944
14,0.8945993185043335,0.2891014814376831,0.9090909361839294,0.2566778361797333
15,0.8945993185043335,0.29448404908180237,0.9230769276618958,0.2645094692707062
16,0.9224738478660583,0.2319517433643341,0.9020978808403015,0.3107891082763672
17,0.9198606014251709,0.23073694109916687,0.9020978808403015,0.35572296380996704
18,0.9329268336296082,0.20459933578968048,0.8881118893623352,0.3505646884441376
19,0.934669017791748,0.18808168172836304,0.9230769276618958,0.195500448346138
