epoch,accuracy,loss,val_accuracy,val_loss
0,0.0846409872174263,89.39430236816406,0.09885931760072708,2.225769519805908
1,0.108892060816288,2.2466230392456055,0.1749049425125122,2.188239574432373
2,0.16167379915714264,2.147984027862549,0.20912547409534454,2.0874321460723877
3,0.20874939858913422,2.0895309448242188,0.2015209197998047,1.9507546424865723
4,0.26866382360458374,1.8468797206878662,0.28136882185935974,1.6339761018753052
5,0.29434141516685486,1.7207943201065063,0.3802281320095062,1.5192816257476807
6,0.3214455544948578,1.5934233665466309,0.3764258623123169,1.455756425857544
7,0.3262006640434265,1.6396244764328003,0.44106462597846985,1.3802242279052734
8,0.427960067987442,1.2875951528549194,0.517110288143158,1.1691977977752686
9,0.4850214123725891,1.206632137298584,0.4752851724624634,1.2200117111206055
10,0.4717070758342743,1.3108547925949097,0.42965778708457947,1.3357514142990112
11,0.5297194719314575,1.1641156673431396,0.6425855755805969,1.0051733255386353
12,0.6181645393371582,0.96083664894104,0.6425855755805969,0.8760355710983276
13,0.703281044960022,0.7615045309066772,0.73384028673172,0.6471637487411499
14,0.7127912640571594,0.7021716237068176,0.73384028673172,0.6116526126861572
15,0.688064694404602,0.806923508644104,0.7490494251251221,0.6073799729347229
16,0.7536852359771729,0.5967180728912354,0.7528517246246338,0.6347910165786743
17,0.7365667819976807,0.5753521919250488,0.7756654024124146,0.5302879214286804
18,0.7456015348434448,0.5940261483192444,0.7794677019119263,0.5274242758750916
19,0.7593913674354553,0.5362496972084045,0.802281379699707,0.5223956108093262
20,0.7589158415794373,0.5102740526199341,0.7794677019119263,0.4997103810310364
21,0.7703281044960022,0.5101632475852966,0.7908745408058167,0.478423535823822
22,0.7603423595428467,0.494406521320343,0.8098859190940857,0.4396134614944458
23,0.7684260606765747,0.49279773235321045,0.8136882185935974,0.4211977422237396
24,0.7608178853988647,0.48484477400779724,0.7908745408058167,0.4546191096305847
25,0.7669995427131653,0.48804083466529846,0.7908745408058167,0.46382758021354675
26,0.773181140422821,0.4710668921470642,0.7984790802001953,0.44090938568115234
27,0.7722301483154297,0.4467606842517853,0.7908745408058167,0.40395963191986084
28,0.7793627977371216,0.45398005843162537,0.7832699418067932,0.46538275480270386
29,0.7527341842651367,0.5297939777374268,0.7566539645195007,0.4873996078968048
30,0.7527341842651367,0.536406934261322,0.7984790802001953,0.45517054200172424
31,0.7494056224822998,0.550933837890625,0.7224334478378296,0.6940682530403137
32,0.7622444033622742,0.4954737722873688,0.7984790802001953,0.45339056849479675
33,0.7674750089645386,0.4710882902145386,0.7984790802001953,0.4558517634868622
34,0.7660484910011292,0.4643794000148773,0.7832699418067932,0.5251898765563965
35,0.7722301483154297,0.494618684053421,0.8098859190940857,0.39453956484794617
36,0.785068929195404,0.43535029888153076,0.802281379699707,0.4356917440891266
37,0.7741321921348572,0.4552343785762787,0.7908745408058167,0.4096411466598511
38,0.7817403674125671,0.45944944024086,0.7946767807006836,0.4402008056640625
39,0.7798383235931396,0.44516414403915405,0.7870722413063049,0.4125911295413971
40,0.7807893753051758,0.43552887439727783,0.7946767807006836,0.46320322155952454
41,0.7646219730377197,0.47045430541038513,0.7832699418067932,0.46029531955718994
42,0.7727056741714478,0.48080649971961975,0.7794677019119263,0.434185266494751
43,0.7760342359542847,0.4564291834831238,0.8174905180931091,0.42186304926872253
44,0.7741321921348572,0.4421340227127075,0.7832699418067932,0.40019598603248596
45,0.7774607539176941,0.4319508373737335,0.7756654024124146,0.43385571241378784
46,0.7755587100982666,0.4416276216506958,0.7870722413063049,0.44434890151023865
47,0.7798383235931396,0.4454658627510071,0.7832699418067932,0.46228957176208496
48,0.7812648415565491,0.44844910502433777,0.7946767807006836,0.46897798776626587
49,0.7798383235931396,0.4410812556743622,0.8136882185935974,0.4546695649623871
50,0.7812648415565491,0.43297627568244934,0.7642585635185242,0.4782232344150543
51,0.7755587100982666,0.4312501847743988,0.7832699418067932,0.4070749878883362
52,0.7845934629440308,0.4486066699028015,0.7832699418067932,0.44287794828414917
53,0.7817403674125671,0.43496760725975037,0.7718631029129028,0.41106805205345154
54,0.7275320887565613,0.6723127365112305,0.7110266089439392,0.8003743290901184
55,0.7379933595657349,0.5939936637878418,0.7490494251251221,0.6256980895996094
56,0.7612934112548828,0.5083044767379761,0.7756654024124146,0.49308067560195923
57,0.7669995427131653,0.4967752695083618,0.7946767807006836,0.4233899712562561
58,0.7703281044960022,0.4601369798183441,0.7680608630180359,0.4307612180709839
59,0.773181140422821,0.4681721329689026,0.7718631029129028,0.4264531135559082
60,0.7641464471817017,0.47024884819984436,0.7756654024124146,0.4466506242752075
61,0.7750832438468933,0.4649728536605835,0.7908745408058167,0.38924431800842285
62,0.7774607539176941,0.4436987340450287,0.7984790802001953,0.4117029309272766
63,0.7750832438468933,0.45354270935058594,0.7908745408058167,0.42518582940101624
64,0.7793627977371216,0.4450995624065399,0.7908745408058167,0.43864765763282776
65,0.7836424112319946,0.4290904402732849,0.8174905180931091,0.3862367570400238
66,0.7769852876663208,0.4225733280181885,0.7870722413063049,0.3843614161014557
67,0.7712790966033936,0.44400838017463684,0.7870722413063049,0.4125923216342926
68,0.7812648415565491,0.4371868371963501,0.802281379699707,0.37612399458885193
69,0.7746077179908752,0.43508845567703247,0.802281379699707,0.391114741563797
70,0.7769852876663208,0.43752750754356384,0.7870722413063049,0.4266769289970398
71,0.7793627977371216,0.4219215214252472,0.8136882185935974,0.3778475522994995
72,0.7750832438468933,0.43219876289367676,0.7946767807006836,0.4047515392303467
73,0.7779362797737122,0.44079166650772095,0.802281379699707,0.38050997257232666
74,0.7765097618103027,0.4456663131713867,0.7946767807006836,0.4464249312877655
75,0.7570137977600098,0.5225627422332764,0.7414448857307434,0.5828787088394165
76,0.7242035269737244,0.6420419812202454,0.7642585635185242,0.6215306520462036
77,0.7579647898674011,0.5387787818908691,0.7642585635185242,0.44633638858795166
78,0.683785080909729,0.8875016570091248,0.3079847991466522,1.9425445795059204
79,0.17165952920913696,2.352560520172119,0.25095057487487793,1.9524914026260376
80,0.4788397550582886,1.3304250240325928,0.5095056891441345,2.1045923233032227
81,0.6533523797988892,0.8429652452468872,0.7376425862312317,0.7026530504226685
82,0.7146933078765869,0.6731966137886047,0.7870722413063049,0.5115269422531128
83,0.7465525269508362,0.5572410225868225,0.7794677019119263,0.4545656740665436
84,0.7522586584091187,0.5685610175132751,0.73384028673172,0.653784453868866
85,0.7684260606765747,0.523201048374176,0.7794677019119263,0.47885334491729736
86,0.7684260606765747,0.4925060570240021,0.7984790802001953,0.4447561800479889
87,0.7684260606765747,0.4763084352016449,0.7870722413063049,0.423503041267395
88,0.7703281044960022,0.4768699109554291,0.7566539645195007,0.4510900676250458
