epoch,accuracy,loss,val_accuracy,val_loss
0,0.23867595195770264,4.415566921234131,0.1678321659564972,131838.65625
1,0.25087109208106995,3.725813388824463,0.3076923191547394,43.32804870605469
2,0.2874564528465271,3.1750214099884033,0.3776223659515381,5.894321918487549
3,0.350174218416214,3.1389729976654053,0.4965035021305084,1.4076803922653198
4,0.5095818638801575,2.4950931072235107,0.6363636255264282,1.1532479524612427
5,0.8484320640563965,1.0164332389831543,0.5664335489273071,1.1529165506362915
6,0.895470380783081,1.2686150074005127,0.6363636255264282,1.300589680671692
7,0.9094076752662659,1.0076961517333984,0.4475524425506592,1.8534562587738037
8,0.9398954510688782,0.8339280486106873,0.5314685106277466,1.4478073120117188
9,0.9381533265113831,1.027176022529602,0.8881118893623352,9.324564933776855
10,0.9442508816719055,0.6740900874137878,0.8881118893623352,1.055863618850708
11,0.9451219439506531,0.6253786087036133,0.3216783106327057,2.759826183319092
12,0.9590592384338379,0.3871375024318695,0.30069929361343384,2.8642630577087402
13,0.953832745552063,0.517345666885376,0.4335664212703705,2.3241689205169678
14,0.9668989777565002,0.3932481110095978,0.6783216595649719,1.716107964515686
15,0.9790940880775452,0.34005966782569885,0.251748263835907,4.38383674621582
16,0.9773519039154053,0.23664279282093048,0.8741258978843689,0.28085577487945557
17,0.9825783967971802,0.20255990326404572,0.6013985872268677,1.2528955936431885
18,0.9616724848747253,0.5887201428413391,0.6153846383094788,3.3439738750457764
19,0.9773519039154053,0.19399292767047882,0.5174825191497803,1.6872265338897705
20,0.9747386574745178,0.4174864888191223,0.21678321063518524,5.535437107086182
21,0.9799651503562927,0.11643432825803757,0.6433566212654114,2.5144059658050537
22,0.9756097793579102,0.1445886492729187,0.9440559148788452,0.24618536233901978
23,0.9834494590759277,0.19378812611103058,0.9860140085220337,0.05035886913537979
24,0.9886759519577026,0.14765208959579468,0.559440553188324,1.8375627994537354
25,0.9869338274002075,0.15292900800704956,0.30069929361343384,4.401810169219971
26,0.9878048896789551,0.13067491352558136,0.25874125957489014,4.934051513671875
27,0.9921602606773376,0.023161478340625763,0.4755244851112366,2.6653366088867188
28,0.9886759519577026,0.05807448551058769,0.5664335489273071,1.8678070306777954
29,0.9851916432380676,0.12492220103740692,0.3356643319129944,7.289971828460693
30,0.9860627055168152,0.043473437428474426,0.25874125957489014,5.712173938751221
31,0.9817073345184326,0.1818649023771286,0.6223776340484619,1.4365671873092651
32,0.9782230257987976,0.14451272785663605,0.5104895234107971,2.264233350753784
33,0.9817073345184326,0.12905284762382507,0.9720279574394226,0.09732147306203842
34,0.9764808416366577,0.18019509315490723,0.9230769276618958,0.44176483154296875
35,0.9904181361198425,0.05148639902472496,0.8391608595848083,0.6605755686759949
36,0.9834494590759277,0.1313382238149643,0.6433566212654114,1.9238251447677612
37,0.9825783967971802,0.0994545966386795,0.9930070042610168,0.0359686054289341
38,0.9843205809593201,0.0951613262295723,0.27272728085517883,3.9231438636779785
39,0.9860627055168152,0.07619286328554153,0.8881118893623352,0.6889074444770813
40,0.99303138256073,0.0288721714168787,0.31468531489372253,3.4849133491516113
41,0.99303138256073,0.023088235408067703,0.3426573574542999,3.6799700260162354
42,0.9947735071182251,0.03421397507190704,0.21678321063518524,7.450861930847168
43,0.9878048896789551,0.08498015999794006,0.23076923191547394,6.278472423553467
44,0.9817073345184326,0.10541363060474396,0.4055944085121155,4.012495040893555
45,0.9895470142364502,0.07266627252101898,0.35664334893226624,3.9932520389556885
46,0.99303138256073,0.02327520027756691,0.5104895234107971,2.267181873321533
47,0.9939024448394775,0.01957716979086399,0.4615384638309479,2.5927114486694336
48,0.9895470142364502,0.09207351505756378,0.6363636255264282,1.1497176885604858
49,0.9956446290016174,0.02453896403312683,0.37062937021255493,3.196282386779785
