epoch,accuracy,loss,val_accuracy,val_loss
0,0.8719432950019836,0.6074753999710083,0.7819125652313232,1.1852606534957886
1,0.9614802002906799,0.11966312676668167,0.9718736410140991,0.09277717024087906
2,0.9669984579086304,0.1968577802181244,0.9753353595733643,0.05865746736526489
3,0.9740315675735474,0.12809310853481293,0.9783643484115601,0.04892687872052193
4,0.9910192489624023,0.08967851847410202,0.9974037408828735,0.013669119216501713
5,0.9934538006782532,0.04057658463716507,0.8251839280128479,0.7195237278938293
6,0.9891798496246338,0.05332179367542267,0.9995672702789307,0.0029419122729450464
7,0.9971326589584351,0.017430119216442108,0.9995672702789307,0.001439305255189538
8,0.9930210113525391,0.13370153307914734,0.9900475740432739,0.028818318620324135
9,0.9919930696487427,0.035604078322649,1.0,0.0006987628294155002
