epoch,time
0,40.56121516227722
1,39.79308104515076
2,39.969019651412964
3,39.919835805892944
4,40.03874945640564
5,40.09404754638672
6,40.07880783081055
7,36.43074703216553
8,41.84178328514099
9,40.28091526031494
