epoch,time
0,13.176358699798584
1,7.897098064422607
2,3.191086769104004
3,3.255164623260498
4,3.2354953289031982
5,7.945551633834839
6,7.946126699447632
7,7.90797233581543
8,7.9699928760528564
9,7.927309036254883
10,7.94359564781189
11,7.932062864303589
12,7.879774332046509
13,7.895463228225708
14,3.2539918422698975
15,3.25714373588562
16,7.9492785930633545
17,3.3564019203186035
18,7.93168044090271
19,3.296063184738159
