epoch,time
0,9.309311389923096
1,8.14601993560791
2,8.29096531867981
3,8.39526653289795
4,8.493154048919678
5,8.55734133720398
6,8.607522010803223
7,8.763428688049316
8,8.74578046798706
9,8.66764760017395
10,8.701076745986938
11,8.99731159210205
12,9.104418516159058
13,9.00823450088501
14,9.046165227890015
15,8.996547937393188
16,8.981001377105713
17,9.141299962997437
18,4.816771507263184
19,8.820671319961548
