epoch,time
0,12.636711835861206
1,7.533881664276123
2,7.612149000167847
3,7.692671060562134
4,7.697864294052124
5,7.630980968475342
6,7.728693962097168
7,7.811721086502075
8,7.821290969848633
9,7.55604100227356
10,7.674761772155762
11,7.554535388946533
12,7.5852391719818115
13,7.789639949798584
14,7.524951457977295
15,7.540914058685303
16,7.64432168006897
17,7.691467523574829
18,7.698116302490234
19,7.6113972663879395
