epoch,time
0,41.6706018447876
1,36.643929958343506
2,36.84131360054016
3,36.90931510925293
4,37.027469635009766
5,36.95944428443909
6,37.13667035102844
7,37.14721941947937
8,36.98366189002991
9,37.145472288131714
