epoch,time
0,16.069576263427734
1,8.716068506240845
2,13.582783460617065
3,13.52560830116272
4,13.596153974533081
5,8.696975469589233
6,13.745019435882568
7,13.788946151733398
8,13.749599695205688
9,13.686248779296875
