epoch,time
0,9.693818092346191
1,8.263125658035278
2,8.190457820892334
3,8.271650314331055
4,8.332767009735107
5,8.101666688919067
6,8.216111660003662
7,8.69368839263916
8,8.533124208450317
9,8.466726541519165
10,8.704521417617798
11,8.461986303329468
12,8.247075319290161
13,8.59544062614441
14,8.25532579421997
15,8.358541011810303
16,8.28626012802124
17,8.422707319259644
18,8.29019832611084
19,8.438755750656128
