epoch,time
0,12.659301280975342
1,7.883607387542725
2,7.863406419754028
3,7.83360743522644
4,7.9680726528167725
5,3.1161956787109375
6,3.1631157398223877
7,7.83876633644104
8,7.857396841049194
9,7.919684648513794
10,7.84220290184021
11,7.881189823150635
12,7.926939964294434
13,3.2130162715911865
14,3.1736366748809814
15,3.3094232082366943
16,7.810192108154297
17,3.220155715942383
18,7.845898628234863
19,3.1983835697174072
