epoch,time
0,17.518368244171143
1,19.667816162109375
2,18.96602511405945
3,18.62065815925598
4,19.06425380706787
5,19.145861864089966
6,18.584160327911377
7,18.572956800460815
8,18.6484215259552
9,18.66395139694214
10,18.593190670013428
11,18.616224765777588
12,18.620675563812256
13,18.635114669799805
14,18.710639238357544
15,18.628490686416626
16,18.64431667327881
17,18.700015783309937
18,18.62511658668518
19,18.664756774902344
