epoch,time
0,9.519943475723267
1,4.040459632873535
2,8.624409198760986
3,3.961221694946289
4,8.421022653579712
5,4.041878938674927
6,8.427853345870972
7,4.1436686515808105
8,8.579584836959839
9,4.234087228775024
10,4.271205902099609
11,8.645216941833496
12,4.308560132980347
13,4.340958118438721
14,4.349261999130249
15,8.607516765594482
16,4.318680047988892
17,4.323742389678955
18,8.754176616668701
19,8.778957843780518
