epoch,time
0,10.495343923568726
1,8.22786283493042
2,8.209985971450806
3,8.322490930557251
4,8.333824634552002
5,8.400527000427246
6,8.409972906112671
7,8.397534608840942
8,8.25995945930481
9,8.27901315689087
